A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2666,-3.7,-0.5,2.3,-1.1,0.8,1.5,1.0,good
2667,-1.6,0.8,-1.4,2.7,-3.3,-1.6,-0.2,good
2668,-3.0,-1.8,4.0,0.3,2.1,-0.7,-3.7,good
2669,1.7,-0.6,-1.7,-0.4,2.9,-0.7,1.8,bad
2670,-0.8,-0.8,2.0,1.4,-0.9,1.7,1.2,good
2671,-3.8,-2.7,-0.8,1.4,1.8,5.4,1.0,bad
2672,-2.7,-0.9,0.1,1.4,0.3,1.7,0.4,bad
2673,0.9,-1.5,-1.0,3.2,-4.8,-1.7,-0.3,bad
2674,-0.6,0.5,-0.8,2.3,1.9,-0.3,-0.3,good
2675,-2.4,-0.5,1.9,2.5,1.0,-0.2,1.9,bad
2676,-6.7,1.0,-0.4,-1.2,2.5,3.7,-0.8,bad
2677,-1.0,-2.4,-2.4,-0.8,4.4,2.4,1.7,bad
2678,-1.3,-0.9,-1.9,0.6,3.6,1.5,3.5,bad
2679,0.1,-1.3,0.4,-2.4,4.5,-2.5,-1.3,good
2680,0.4,-1.7,-0.1,-1.1,3.7,-1.5,1.2,good
2681,0.8,-3.2,2.3,1.4,-0.3,2.6,-0.1,good
2682,-2.1,-0.6,-0.7,1.9,-0.7,1.7,-1.5,bad
2683,0.7,0.2,0.2,0.1,1.6,-1.4,2.3,good
2684,-0.8,-1.9,-0.0,3.5,2.6,0.7,0.4,good
2685,-3.3,-0.7,2.1,-0.8,0.7,1.0,-1.1,good
2686,2.3,-1.4,-0.6,-1.4,2.3,0.4,1.8,good
2687,1.7,-3.2,1.5,0.5,-0.5,-0.1,-2.5,bad
2688,-1.2,-3.0,-1.4,1.1,-0.9,3.4,-1.8,bad
2689,-2.3,0.6,1.4,2.2,1.3,-0.3,0.9,good
2690,-3.4,-1.4,-1.3,1.1,-0.1,3.0,0.9,bad
2691,-4.1,-4.1,6.4,0.5,2.8,-0.3,-1.2,good
2692,-1.3,-1.0,-0.3,1.3,0.9,1.4,0.6,bad
2693,-0.5,-0.3,0.7,1.6,-2.9,-0.2,-2.6,bad
2694,2.8,0.7,-1.0,-0.7,0.4,1.0,3.6,good
2695,1.6,0.8,-1.3,-0.3,1.7,-2.9,-0.6,bad
2696,1.3,-3.1,0.1,-0.4,3.8,-1.6,1.7,good
2697,-0.4,-0.8,0.6,0.3,4.5,-1.6,2.8,bad
2698,0.7,0.1,-0.8,1.1,-0.7,-2.3,2.7,bad
2699,-3.8,-1.1,4.5,-0.1,0.8,0.0,-1.4,good
2700,1.2,-2.1,-0.2,1.2,4.1,-2.4,2.5,good
2701,1.1,-1.0,-0.4,1.8,-1.6,-0.7,0.5,bad
2702,3.4,-0.8,-0.7,-0.2,3.0,-0.3,1.8,good
2703,-1.1,-2.7,3.4,-0.7,-0.8,3.0,-1.4,good
2704,1.7,1.5,1.7,-0.1,2.6,-2.3,4.3,good
2705,-3.0,-2.1,-1.2,1.8,-0.4,2.7,2.7,bad
2706,1.9,-1.1,1.0,3.4,-2.1,-3.7,-0.1,bad
2707,1.8,-1.2,-0.8,1.8,-4.9,-0.6,1.0,bad
2708,-2.6,-1.9,3.5,0.8,1.4,0.5,-0.9,good
2709,-1.9,-1.0,3.2,1.9,1.2,0.3,1.6,bad
2710,1.2,-1.2,-1.8,1.2,1.4,-0.5,1.0,bad
2711,0.3,-3.5,3.8,-0.8,-0.8,2.6,-0.0,good
2712,0.8,0.3,-1.5,1.4,-3.0,0.0,-0.7,good
2713,1.2,-1.0,-1.3,3.0,-2.5,-1.8,-0.8,bad
2714,-0.7,-1.9,-1.0,2.0,-0.9,1.6,-0.7,bad
2715,2.1,-2.6,-1.6,0.2,4.0,-0.1,4.9,good
2716,-1.6,1.7,-0.6,-0.8,0.4,3.7,3.6,bad
2717,0.9,1.1,-2.3,3.4,1.4,-1.9,0.8,good
2718,0.9,-1.1,-3.0,0.7,0.4,3.0,-3.1,bad
2719,-0.2,0.8,1.3,0.7,-1.6,-1.8,2.7,good
2720,-0.4,-0.5,-1.1,2.0,-3.0,0.6,1.1,bad
2721,1.8,-2.8,0.4,-2.3,3.9,-0.6,2.8,good
2722,0.3,-1.6,-1.4,1.1,-2.7,2.0,-0.2,bad
2723,0.3,-0.3,1.9,-2.2,2.1,-1.9,2.0,good
2724,-3.1,-1.5,1.3,0.4,2.4,0.5,-3.1,bad
2725,-0.9,-1.6,1.4,-0.7,-0.4,1.9,-1.7,good
2726,1.7,-2.9,-0.8,-0.3,-2.7,2.0,-1.9,bad
2727,-0.8,-1.5,-1.0,4.7,2.3,-4.2,-0.7,good
2728,-2.5,-1.4,2.7,-1.1,0.8,1.0,-1.6,bad
2729,0.0,-0.4,-1.4,1.7,-1.7,0.8,-0.4,bad
2730,-3.1,0.9,0.5,-0.3,0.6,2.0,1.5,bad
2731,-0.5,-2.8,3.1,1.7,0.9,1.0,-0.5,good
2732,1.1,0.1,0.4,0.9,2.0,-2.2,1.3,good
2733,-0.6,0.5,-4.9,0.2,-1.6,2.9,-0.9,bad
2734,-2.7,-0.7,2.0,0.9,-0.1,0.7,0.2,good
2735,-0.2,-2.7,0.6,1.0,0.4,2.2,-0.5,good
2736,-3.0,0.8,-0.5,1.2,-1.9,0.4,0.9,bad
2737,-1.5,1.1,-0.2,2.3,0.3,0.2,-0.3,bad
2738,-1.0,-0.6,-1.9,0.6,-2.5,-0.6,-2.4,bad
2739,-3.7,-2.6,-1.6,-0.9,-1.3,4.5,-3.2,bad
2740,-0.1,0.5,-0.3,-1.3,0.3,1.0,-4.9,good
2741,-1.0,-2.1,-0.8,-1.6,-0.2,3.2,-2.8,bad
2742,0.3,-0.1,-1.6,3.0,0.6,0.8,-1.6,good
2743,-0.6,-0.7,0.5,-0.1,1.6,0.0,-1.7,bad
2744,-1.2,-1.9,-0.8,1.9,1.9,1.8,1.5,bad
2745,-4.7,-0.2,1.5,0.4,2.3,-1.6,6.3,bad
2746,0.7,-3.2,2.2,2.1,1.4,1.4,-0.8,good
2747,0.3,-0.7,1.1,1.3,1.4,-0.6,-0.9,bad
2748,1.3,0.0,-0.6,2.2,-0.2,-1.6,1.5,good
2749,-1.7,-2.7,-1.7,1.4,0.8,3.3,0.2,bad
2750,-0.1,-0.7,-0.8,3.1,0.9,2.6,1.4,good
2751,2.1,-1.8,-2.4,3.1,-2.0,0.0,-1.9,good
2752,-0.0,-1.1,1.0,2.0,0.3,-0.8,-0.3,bad
2753,-1.6,-0.6,-5.5,2.0,-5.5,2.3,-0.9,bad
2754,4.2,-4.5,-2.4,-1.1,2.9,2.2,1.2,good
2755,1.3,-2.8,-2.1,2.6,-4.4,0.3,-1.5,bad
2756,-2.7,-0.1,-2.6,0.7,3.4,4.7,-0.2,bad
2757,-1.2,-2.3,-1.2,0.5,0.6,1.9,1.3,bad
2758,-3.6,-0.4,1.2,0.5,1.2,-1.1,-2.8,bad
2759,1.6,1.9,-0.9,-0.5,-0.6,0.1,0.6,good
2760,0.4,-0.3,-0.5,-0.7,1.5,-3.3,3.9,bad
2761,2.4,0.3,-2.5,2.7,-0.3,-1.2,-0.1,bad
2762,0.9,-4.7,-0.6,1.0,2.5,-1.2,0.9,good
2763,-0.5,-0.6,1.1,-0.4,-1.9,-1.7,-0.7,good
2764,-1.5,0.3,-1.4,0.9,-1.7,1.1,0.4,bad
2765,-0.2,-1.3,-3.0,0.4,-1.3,2.2,-2.3,bad
2766,-2.2,-0.5,0.2,2.8,0.3,1.4,1.5,bad
2767,-2.6,0.6,2.9,1.5,-1.4,-2.3,1.5,bad
2768,-0.4,-2.0,0.5,1.8,1.8,1.0,-2.1,good
2769,-1.1,-1.3,0.8,0.7,2.2,1.3,-0.4,good
2770,-0.5,-0.3,1.7,0.9,-1.2,-0.7,1.0,bad
2771,-0.3,0.8,-0.5,1.8,0.3,1.1,-0.3,good
2772,-0.6,-1.9,-3.0,-0.8,-0.5,4.1,-2.4,bad
2773,-2.9,-0.9,0.4,1.2,0.9,2.1,0.3,bad
2774,1.7,-0.7,-0.6,-0.4,0.5,-0.3,0.2,good
2775,1.1,0.9,-0.4,2.7,-1.9,-1.6,2.4,bad
2776,2.9,-1.3,-3.9,1.1,-0.0,2.1,1.2,good
2777,-1.7,0.0,0.9,0.2,1.7,0.6,-2.1,good
2778,2.0,-0.2,0.1,1.8,-1.4,-0.6,1.8,bad
2779,-3.2,-2.7,2.4,-1.5,1.7,3.6,-1.9,bad
2780,1.0,-0.5,-1.5,1.4,0.7,0.9,-0.8,bad
2781,-3.5,-2.4,-2.4,1.6,-1.9,2.2,-3.6,bad
2782,-3.0,-3.3,-2.4,-0.3,4.5,3.9,3.8,bad
2783,-2.5,-0.8,0.9,1.6,2.3,0.6,1.2,good
2784,2.6,-2.4,-1.1,-1.4,6.4,-0.8,2.3,good
2785,-3.3,4.2,-3.6,-0.2,0.2,0.5,-3.0,good
2786,-1.0,1.3,-2.6,1.1,-2.6,0.7,1.5,bad
2787,-1.7,-3.8,0.2,0.6,-1.6,3.4,-2.3,bad
2788,-0.1,-1.2,-2.0,1.7,0.4,-1.5,-1.9,good
2789,2.0,-4.0,0.1,2.3,-0.4,4.1,0.2,good
2790,-0.5,-3.5,2.9,1.4,0.7,1.6,-1.5,good
2791,-0.9,-4.1,-2.3,2.3,0.7,-1.3,-1.2,good
2792,-1.4,-0.9,0.5,1.3,-2.0,-0.7,-1.0,bad
2793,-1.7,-2.3,-2.6,0.4,2.3,4.1,0.8,bad
2794,1.2,-0.5,-0.5,0.8,0.5,1.9,-1.1,good
2795,-1.0,-2.3,1.6,2.8,3.6,0.4,-1.2,good
2796,2.3,0.0,0.4,3.8,-4.6,-2.7,2.4,bad
2797,0.6,0.6,1.6,-2.3,2.8,-1.6,3.4,good
2798,1.1,-2.0,-1.3,-0.8,1.4,-0.0,0.6,good
2799,0.1,-1.3,0.4,-0.1,-1.0,2.9,0.9,good
2800,-1.8,0.6,-2.2,0.8,-2.4,1.3,0.6,bad
2801,-2.0,-1.2,-1.9,-0.4,-0.5,-0.9,-1.2,good
2802,-0.2,1.5,0.8,1.1,-0.3,-2.2,2.8,good
2803,3.5,0.4,-0.1,0.4,2.6,-0.7,2.8,good
2804,1.2,-0.1,1.9,1.3,1.2,-2.9,2.4,good
2805,-2.6,-0.2,0.8,0.7,0.7,0.1,-3.0,good
2806,-2.9,0.6,-2.6,-2.2,1.6,3.2,-2.6,bad
2807,-5.1,-2.0,1.7,-1.2,0.1,1.7,-4.0,bad
2808,-3.0,-1.2,1.2,-0.6,-1.0,2.5,-0.4,bad
2809,0.6,-0.9,0.6,1.7,1.0,-2.2,2.1,good
2810,-2.0,-2.3,1.0,1.5,1.4,1.6,0.0,bad
2811,-0.2,1.4,-1.9,0.6,1.4,1.8,1.5,bad
2812,-3.4,2.1,0.8,-3.5,-2.1,1.1,-4.1,good
2813,-2.0,-1.9,-1.3,2.5,-3.0,0.9,-1.2,bad
2814,-3.5,-1.9,2.4,0.4,3.3,-0.6,-2.4,good
2815,-1.4,-0.4,-1.7,2.7,2.7,0.5,-0.7,good
2816,-1.7,-1.5,-0.8,2.7,3.1,-4.1,-0.7,good
2817,-1.2,-3.5,3.8,1.8,1.9,0.2,0.4,good
2818,-1.2,-2.5,2.1,1.4,2.9,0.2,-1.5,good
2819,-3.0,-3.2,-1.3,-0.9,-2.1,3.5,-4.4,bad
2820,0.7,-1.3,-1.5,0.6,1.4,0.5,0.7,bad
2821,-1.2,-0.7,-0.9,1.0,1.1,0.7,-0.6,bad
2822,-0.5,0.2,-0.9,0.9,1.5,0.6,-2.1,good
2823,0.1,-0.1,-0.7,-0.4,0.8,-1.0,0.7,good
2824,-0.7,-3.4,5.1,1.4,2.6,-0.5,-2.7,good
2825,-2.2,-2.3,2.1,1.7,4.0,-0.1,-1.0,good
2826,-2.3,-1.7,-0.7,1.6,-0.4,1.8,-0.4,bad
2827,0.6,-0.1,-1.1,-0.1,1.4,-1.3,-0.0,good
2828,-2.4,0.6,0.3,0.6,2.0,2.1,1.4,bad
2829,1.2,-1.2,-0.9,0.7,-1.9,-0.8,-1.8,bad
2830,2.1,0.5,-0.1,0.3,2.2,-1.2,3.2,good
2831,2.3,-2.5,-1.7,6.1,-0.5,-1.7,1.8,good
2832,-1.5,-0.1,-6.9,2.2,0.1,2.3,-3.2,bad
2833,-3.7,-2.1,0.2,0.0,4.5,1.9,3.5,bad
2834,-1.2,-2.2,-2.4,1.0,-2.2,3.5,-1.1,bad
2835,-5.1,-1.4,1.8,0.5,2.5,1.7,2.6,bad
2836,-3.5,-1.0,-2.2,0.0,-2.5,2.4,-2.1,bad
2837,2.5,-4.2,1.4,3.9,0.3,3.0,3.6,good
2838,2.4,-1.8,-5.2,-0.1,1.0,1.9,-0.6,bad
2839,-2.7,0.6,-0.2,-1.4,-0.6,1.9,-1.6,good
2840,-1.6,-2.7,1.9,2.3,3.6,-0.1,-0.5,good
2841,1.5,-0.9,-0.3,2.1,-1.9,-0.3,1.0,bad
2842,1.0,-2.1,-0.3,2.7,1.6,1.6,-1.7,good
2843,-2.2,-0.8,3.1,-1.4,0.7,0.3,-4.5,good
2844,2.4,-2.4,-0.7,1.2,4.8,-1.4,4.0,good
2845,3.6,-0.3,-2.1,-1.3,3.6,1.0,2.4,good
2846,-0.2,-1.6,-3.5,1.1,-3.0,3.1,-0.7,bad
2847,2.1,-4.2,-1.7,1.3,4.2,-1.2,-0.2,good
2848,0.7,-0.1,-3.5,0.9,-2.2,1.4,-0.2,good
2849,3.7,-5.0,-3.9,3.4,1.3,1.1,-0.4,good
2850,-0.0,0.8,-2.9,1.3,-3.6,1.0,1.5,bad
2851,-1.5,1.9,-2.6,-1.0,-0.1,-0.6,-1.0,good
2852,1.0,-4.8,2.8,4.2,1.7,1.7,3.6,good
2853,-0.8,0.2,-1.4,2.4,-4.1,-0.3,2.0,bad
2854,1.2,-2.4,-2.7,5.5,-1.7,-0.8,0.5,good
2855,-0.8,-1.8,-2.2,1.3,1.2,4.4,-2.0,bad
2856,1.7,-0.9,-1.8,-0.6,3.0,-2.0,2.9,bad
2857,0.6,-3.2,-0.2,-2.7,1.9,0.3,2.0,good
2858,-2.4,1.1,-3.0,1.2,-1.1,2.4,1.2,bad
2859,-1.2,-2.9,-2.2,-0.5,2.7,1.9,3.5,bad
2860,2.0,-1.7,-0.9,-0.1,2.2,-0.6,0.7,good
2861,0.5,-2.2,1.8,2.6,0.5,1.5,1.6,good
2862,-1.9,-2.6,1.6,-0.2,-0.4,3.5,0.4,good
2863,-1.4,-0.6,1.4,1.2,0.5,1.1,-0.5,good
2864,2.0,1.1,-0.3,-1.2,3.6,-1.0,2.6,good
2865,-2.5,0.5,-1.8,-0.5,0.2,1.9,-1.2,bad
2866,-0.0,-0.6,1.9,1.7,-0.7,-1.0,1.0,bad
2867,-3.5,-1.9,3.4,0.2,2.3,0.5,1.2,good
2868,-1.0,1.1,1.8,-1.7,-1.2,-1.6,2.0,good
2869,-2.3,-0.3,1.7,0.3,0.8,0.5,-1.0,good
2870,-2.7,0.3,0.7,0.2,0.3,-0.8,1.3,bad
2871,-0.4,2.0,0.8,-1.1,-0.5,-1.7,0.0,good
2872,-1.4,-3.1,1.2,0.8,0.4,-0.8,5.5,bad
2873,-0.9,-0.8,-1.4,-0.3,-1.0,-0.2,0.7,good
2874,-2.3,-0.5,0.8,-0.7,4.7,-1.6,3.6,bad
2875,5.2,-0.7,-5.1,-0.4,2.2,-0.8,-0.7,good
2876,1.5,-2.5,-1.2,-0.3,0.9,0.6,2.3,good
2877,-4.9,0.9,1.8,1.1,1.2,-1.1,0.7,good
2878,-1.5,0.5,-1.6,0.8,-1.2,2.6,1.9,bad
2879,-0.6,-1.0,-2.7,0.5,-2.4,0.9,-2.4,bad
2880,-4.1,-1.4,0.0,2.1,-2.4,2.8,-0.0,bad
2881,2.0,-3.3,-0.9,2.9,2.7,-1.8,2.0,good
2882,-2.0,-2.1,0.8,1.5,0.5,1.3,-1.5,bad
2883,2.4,-2.0,0.3,2.7,-0.4,3.0,0.8,good
2884,-2.1,-0.9,0.3,-0.1,2.3,0.6,0.9,bad
2885,3.0,0.5,0.8,-4.5,2.1,1.0,3.2,good
2886,-1.8,-0.6,1.0,1.0,0.5,-0.5,1.2,bad
2887,-1.3,-0.3,1.4,1.7,-2.6,-0.5,-1.7,bad
2888,0.1,-3.7,-0.2,0.6,0.2,-0.9,0.2,good
2889,-1.4,-0.9,2.2,0.8,-0.1,-2.9,2.3,bad
2890,-1.0,-2.1,-2.0,0.7,2.2,2.6,1.6,bad
2891,-0.5,1.5,-1.0,-0.2,-0.2,0.9,-2.7,good
2892,1.5,0.4,-3.3,2.8,1.0,2.2,-0.2,good
2893,-0.3,-2.9,3.6,3.0,2.2,0.5,0.5,good
2894,-1.9,0.1,-0.7,-0.1,4.2,0.9,1.5,bad
2895,-3.0,0.6,2.3,1.5,3.3,-1.9,-2.7,good
2896,3.8,1.0,-4.2,-1.1,0.9,2.3,-2.2,good
2897,-0.5,0.1,-1.6,-0.6,1.6,3.4,0.6,bad
2898,-0.6,-0.5,-0.1,0.6,1.1,1.5,-0.6,good
2899,-3.5,2.2,-1.6,-0.1,3.8,-1.6,-5.4,good
2900,-2.0,-3.2,1.8,-0.1,-0.9,1.3,-3.0,bad
2901,1.0,1.2,-1.6,3.2,-1.3,-1.2,0.9,good
2902,2.1,0.1,0.7,0.1,1.0,-1.0,2.4,good
2903,-1.9,-1.6,2.1,-0.1,-1.4,1.3,-0.1,bad
2904,-0.3,-2.8,-2.3,-1.4,-0.8,3.0,-4.7,bad
2905,1.1,0.0,-0.7,0.8,-0.2,-0.6,-1.3,bad
2906,-1.6,-2.8,0.0,-0.5,0.4,1.7,-4.2,bad
2907,1.1,-0.3,-2.8,2.2,-2.3,0.5,0.5,bad
2908,-2.1,-4.3,5.7,1.0,0.3,1.5,-0.1,good
2909,-0.2,-0.5,-1.1,0.8,2.0,-0.4,0.6,bad
2910,-0.4,-0.4,-0.1,1.7,-0.0,-0.6,-0.2,bad
2911,0.7,-3.2,0.6,-1.9,2.4,-0.9,1.4,good
2912,-1.1,-2.4,2.5,2.2,1.5,0.5,-1.4,good
2913,1.2,-1.7,-1.1,2.3,2.1,-1.6,1.7,good
2914,-1.7,-1.8,-2.9,0.6,-1.1,0.3,-5.1,bad
2915,-0.4,-0.7,-2.3,0.5,2.3,1.6,-1.2,bad
2916,-6.1,-2.5,0.3,1.7,1.9,5.4,2.0,bad
2917,-0.3,-0.1,0.0,0.3,-0.9,1.8,-1.7,good
2918,-1.7,2.0,0.9,0.0,-0.9,-2.6,1.9,good
2919,-2.5,1.2,-0.3,1.1,-0.0,0.7,1.3,bad
2920,-0.0,-1.3,-0.7,1.2,2.7,0.2,1.3,bad
2921,0.8,-2.8,-1.0,1.7,-0.5,2.7,-3.1,bad
2922,-0.5,-2.9,-3.1,0.5,0.2,4.6,-0.2,bad
2923,2.1,-1.9,-1.4,-0.1,1.7,0.4,1.8,good
2924,-1.0,-0.7,-1.3,0.2,2.0,1.4,0.8,bad
2925,-0.7,-2.3,2.9,0.3,-0.1,2.1,1.9,good
2926,1.2,1.9,-1.2,2.5,-2.6,-0.9,-0.7,good
2927,-0.1,-2.1,1.3,0.4,-0.5,2.7,0.6,good
2928,-0.7,-1.1,1.2,0.8,-0.2,1.5,0.9,bad
2929,1.4,1.9,-1.7,0.3,3.2,-0.9,3.5,good
2930,0.6,0.1,-2.5,1.7,1.5,3.0,1.6,bad
2931,-2.3,-0.6,-1.7,1.9,-0.5,1.4,-0.7,bad
2932,-3.3,3.5,-1.9,-0.2,-1.7,-1.5,-0.2,good
2933,1.4,-2.0,1.0,1.1,1.6,1.8,-0.6,good
2934,-1.0,1.9,0.5,0.6,0.2,-3.0,0.2,good
2935,-2.1,-1.9,0.1,2.4,-1.0,2.0,-0.3,bad
2936,3.4,3.8,0.6,-0.1,2.1,-1.0,4.3,good
2937,2.1,-2.0,-4.7,0.1,1.6,2.8,-2.2,bad
2938,1.3,-4.7,3.4,0.6,-0.5,3.8,0.6,good
2939,-0.1,-0.2,-1.0,1.3,1.1,0.1,0.7,bad
2940,-4.2,-3.2,0.1,1.3,1.1,3.9,2.5,bad
2941,-0.3,1.7,1.2,-0.5,-1.1,-1.8,1.4,good
2942,-1.0,-0.7,-1.9,-0.4,-1.6,2.1,-1.4,bad
2943,-1.2,-0.8,-1.8,0.3,3.1,0.4,1.9,bad
2944,0.4,1.2,-0.3,1.3,0.5,-1.1,0.3,bad
2945,-3.1,-1.2,0.3,1.2,0.1,0.4,3.4,bad
2946,0.5,-0.2,-2.5,0.7,0.1,2.4,0.1,bad
2947,0.1,0.4,0.1,0.7,0.5,-0.8,-1.0,bad
2948,1.5,-1.1,2.3,-1.5,3.4,-2.2,3.2,good
2949,-1.1,-3.7,2.9,1.2,1.4,2.2,-0.4,good
2950,-2.7,-2.5,1.5,3.1,-0.0,2.3,2.2,bad
2951,0.0,0.5,-0.4,0.3,-0.0,-1.5,0.1,good
2952,1.0,-1.7,-0.3,2.2,-0.3,2.5,0.3,good
2953,0.1,-0.4,-2.2,0.3,0.4,-0.1,0.2,bad
2954,1.8,-1.4,-2.5,0.2,-1.4,1.7,0.4,good
2955,0.4,4.1,-0.4,-1.4,0.7,-1.2,0.9,good
2956,0.7,-1.0,-3.5,0.2,-2.2,2.0,-1.5,bad
2957,-2.0,-0.6,-0.7,1.4,-0.3,-0.4,-1.9,bad
2958,0.6,-0.5,0.2,1.4,0.3,1.5,-0.4,good
2959,3.5,-1.5,-5.4,-0.9,4.4,1.1,0.4,bad
2960,-3.6,-0.3,1.0,0.2,1.1,0.6,-1.1,good
2961,-2.3,-0.8,3.5,-0.6,-0.7,0.4,0.4,bad
2962,-0.9,-0.8,0.1,2.3,1.0,0.5,0.6,good
2963,-2.1,0.8,-1.2,1.7,0.6,0.7,-0.2,good
2964,1.0,-4.5,-0.2,1.4,1.7,-1.4,1.1,good
2965,-0.6,-0.3,-2.0,3.0,-1.7,-1.4,-2.2,good
2966,-1.0,-1.5,0.2,0.9,1.1,0.0,2.5,bad
2967,0.9,-1.2,-3.0,2.9,-0.2,-0.6,-0.8,good
2968,-0.2,-2.4,-5.3,0.2,2.6,5.1,-1.1,bad
2969,-2.1,-2.5,-1.0,3.1,-1.1,-0.2,-2.9,bad
2970,-2.2,-1.4,0.4,0.1,-0.4,0.1,-2.7,bad
2971,-1.8,-3.3,4.0,0.3,0.8,1.7,1.0,good
2972,1.5,-3.1,1.3,2.1,1.3,2.9,1.1,good
2973,-2.0,0.1,-1.0,-0.7,0.2,-1.5,-0.2,good
2974,-1.8,-0.6,0.9,0.2,2.6,0.0,2.3,bad
2975,1.5,-1.8,-4.4,0.0,-3.9,3.3,-1.7,good
2976,-0.9,-0.7,1.6,0.7,-0.9,1.9,3.2,good
2977,-1.7,-0.5,-1.1,-0.3,2.5,-0.5,4.2,bad
2978,0.7,-0.0,0.4,-0.0,2.9,-2.2,2.8,good
2979,-2.9,-2.6,-0.5,0.4,0.8,2.8,-3.3,bad
2980,-2.5,-1.7,1.5,0.2,0.3,-1.0,4.7,bad
2981,1.9,1.2,-0.1,-1.4,1.4,-0.5,0.9,good
2982,0.1,-1.1,-1.6,0.5,2.3,0.9,1.2,bad
2983,-1.1,-1.9,1.1,-0.9,0.2,1.9,-2.2,good
2984,-2.1,-0.6,0.1,1.3,0.4,-0.0,3.2,bad
2985,-2.1,-1.6,0.7,-0.6,4.5,-0.2,3.0,bad
2986,-1.4,-0.8,1.7,0.4,1.3,0.6,-0.8,good
2987,-5.7,0.2,1.9,-0.8,2.2,1.3,-1.6,bad
2988,3.5,-1.9,-0.7,1.9,7.1,-2.2,3.8,good
2989,-2.0,-0.5,-2.4,0.1,-2.8,1.6,-1.6,bad
2990,-3.0,-0.7,-1.9,-0.3,0.6,3.2,-1.7,bad
2991,-2.5,-2.8,-0.8,-0.5,-0.1,5.1,-1.8,bad
2992,-2.0,0.3,1.4,3.6,-2.1,-0.0,0.9,bad
2993,-1.8,-1.2,-4.0,1.3,1.8,4.0,0.2,bad
2994,0.4,-0.9,-0.9,1.0,2.2,-0.0,1.9,bad
2995,1.0,-2.6,2.3,2.6,-3.3,-0.3,1.5,bad
2996,-0.6,0.1,0.4,-0.2,-1.3,1.8,-2.0,good
2997,1.3,0.8,-1.5,0.7,-2.3,1.4,2.8,bad
2998,-3.1,-1.3,-0.5,-0.3,0.8,0.6,-4.2,bad
2999,0.3,-1.0,0.2,1.1,-1.1,2.6,1.6,good
3000,-0.8,-0.1,-0.7,1.1,1.5,1.3,-0.3,bad
3001,-0.2,-2.3,1.2,-1.1,3.1,-2.3,2.2,good
3002,-1.1,-1.4,2.2,1.1,2.1,0.3,-0.6,good
3003,-0.7,-1.0,-2.5,1.5,0.1,4.1,-2.0,bad
3004,-1.1,-0.9,1.3,0.9,1.7,-3.5,0.7,good
3005,-4.3,0.0,2.4,1.8,-1.2,-0.4,2.0,bad
3006,2.3,-0.6,-2.4,-1.0,0.4,1.5,0.4,good
3007,-4.1,-0.2,2.2,1.5,1.9,0.0,3.7,bad
3008,0.7,1.3,-3.4,2.9,-0.2,-0.5,1.0,bad
3009,-0.8,-2.4,-2.7,0.9,-5.5,1.7,-2.1,bad
3010,-0.2,-1.2,1.8,1.3,-5.3,-1.6,0.8,bad
3011,-2.5,1.2,-1.5,3.0,-4.2,-1.7,0.3,good
3012,-2.3,-1.5,-0.1,-0.1,-1.7,3.3,-0.1,bad
3013,-3.0,2.1,0.9,-2.4,0.3,0.5,-5.9,good
3014,-2.6,-0.1,0.2,-0.1,-1.1,2.1,0.6,bad
3015,-1.5,-0.3,-1.9,3.1,-2.6,-0.1,0.2,bad
3016,0.2,-3.1,1.5,3.0,-3.8,-1.3,-0.7,bad
3017,3.9,-3.7,-0.2,-0.6,6.5,-0.8,3.1,good
3018,1.0,0.1,0.5,0.6,0.3,-1.3,2.6,good
3019,-0.5,-0.4,-1.5,1.8,1.2,0.5,-0.8,bad
3020,-2.3,-2.6,1.3,1.1,1.4,-0.2,-3.9,bad
3021,-3.0,-1.2,1.2,2.9,-1.5,2.2,-1.0,bad
3022,-2.9,-2.7,1.5,1.5,-0.4,0.1,-3.0,bad
3023,-2.8,0.8,-0.5,-0.9,0.2,1.3,-1.3,good
3024,-1.4,-2.4,2.1,0.5,4.1,-4.8,0.8,good
3025,-1.5,-3.4,-0.4,0.5,-0.3,0.9,-4.8,bad
3026,0.6,-1.7,1.5,-0.5,-1.2,3.2,0.1,good
3027,-2.0,-0.5,2.0,-0.9,1.1,1.3,-2.3,good
3028,-0.6,-3.7,-2.2,-0.6,3.5,2.7,2.8,bad
3029,1.8,-0.7,-2.0,-0.2,3.0,0.0,2.5,good
3030,0.4,0.3,-3.2,2.3,-0.6,2.6,-2.2,bad
3031,0.4,-3.0,3.9,1.9,0.7,1.8,3.1,good
3032,-1.2,-2.2,3.2,-0.9,-0.5,2.3,1.2,good
3033,-1.2,1.4,-5.7,2.8,-0.7,1.6,0.1,bad
3034,-1.1,-0.3,-0.3,1.2,-0.5,-0.4,-0.8,bad
3035,3.1,-4.4,-1.4,1.3,1.5,0.4,1.3,good
3036,-0.6,1.0,-0.8,1.2,1.1,1.0,1.6,bad
3037,-1.4,-1.9,1.1,0.7,1.2,0.8,-2.0,bad
3038,2.0,1.6,-4.0,0.4,-1.5,2.0,-0.6,good
3039,-0.2,3.0,-0.2,0.2,-0.4,-1.4,2.8,good
3040,1.5,-2.0,-0.6,-1.7,3.7,-0.6,1.2,good
3041,-1.2,-1.7,-3.3,0.8,2.0,2.6,2.5,bad
3042,-2.8,-0.9,1.6,1.6,2.4,-1.1,-2.8,good
